track_number,explicit,artist_popularity,album_total_tracks,track_duration_min,artist_followers_log,is_album,is_compilation,is_single,track_artist_ratio,dur_Short,dur_Medium,dur_Long,is_collaboration,release_month,Is_Top_50
22,0,-0.902528145,0.116666667,0.508806262,-1.076596657,1,0,0,0.295728454,0,1,0,0,8,
1,0,-0.444392452,0.061111111,0.391389432,0.322399471,1,0,0,0.22264017,0,1,0,0,8,
1,0,-1.106144008,0,0.504892368,-1.094428813,0,0,1,0.431099247,0,1,0,0,8,
8,0,-0.444392452,0.061111111,0.53816047,0.322399471,1,0,0,0.128149396,0,1,0,1,8,
1,1,1.082726523,0.061111111,0.68297456,0.713562117,1,0,0,1.382355656,0,0,1,0,8,
5,0,-0.444392452,0.061111111,0.561643836,0.322032429,1,0,0,0.22264017,0,1,0,0,8,
3,1,1.082726523,0.061111111,0.630136986,0.713562117,1,0,0,1.266008122,0,1,0,0,8,
7,1,1.082726523,0.061111111,0.665362035,0.713056656,1,0,0,1.1884431,0,1,0,0,8,
6,1,1.082726523,0.061111111,0.581213307,0.713311297,1,0,0,1.382355656,0,1,0,0,8,
6,0,-0.444392452,0.05,0.446183953,0.005208457,1,0,0,0.317130944,0,1,0,0,8,
8,0,-0.444392452,0.05,0.540117417,0.005310502,1,0,0,0.128149396,0,1,0,0,8,
1,0,-0.444392452,0.05,0.589041096,0.005310502,1,0,0,0.317130944,0,1,0,0,8,
2,0,-0.444392452,0.05,0.410958904,0.005208457,1,0,0,0.884075586,0,1,0,0,8,
7,0,-0.444392452,0.05,0.477495108,0.005535925,1,0,0,0.97856636,0,1,0,0,8,
4,0,-0.444392452,0.05,0.518590998,0.005310502,1,0,0,0.884075586,0,1,0,0,8,
1,0,-0.749816247,0,0.632093933,-1.118328729,0,0,1,0.131951689,0,1,0,0,8,
5,0,-0.444392452,0.05,0.471624266,0.005535925,1,0,0,0.128149396,0,1,0,0,8,
9,0,-0.444392452,0.05,0.416829746,0.005208457,1,0,0,0.789584813,0,1,0,0,8,
1,0,-0.59710435,0.011111111,0.567514677,-1.102584257,0,0,1,-0.045274052,0,1,0,0,8,
3,0,-0.444392452,0.05,0.532289628,0.005208457,1,0,0,0.884075586,0,1,0,0,8,
10,0,-0.444392452,0.05,0.596868885,0.005208457,1,0,0,0.506112491,0,1,0,0,8,
1,0,-3.39682247,0,0.500978474,-4.114039991,0,0,1,0.486514353,0,1,0,0,8,
1,0,-3.39682247,0,0.473581213,-4.202450975,0,0,1,0.486514353,0,1,0,0,8,
4,0,-3.295014538,0.061111111,0.735812133,-3.590133673,1,0,0,0.476058929,0,0,1,0,8,
1,0,-3.295014538,0.061111111,0.872798434,-3.590133673,1,0,0,0.476058929,0,0,1,0,8,
1,0,-3.244110573,0,0.712328767,-4.045463105,0,0,1,0.496472598,0,0,1,0,8,
9,0,-0.648008315,0.088888889,0.598825832,-0.576880867,1,0,0,1.189482966,0,1,0,0,8,
11,0,-0.648008315,0.088888889,0.632093933,-0.576897826,1,0,0,1.189482966,0,1,0,0,8,
1,0,-0.59710435,0,0.575342466,-0.883620558,0,0,1,-0.045274052,0,1,0,0,8,
16,0,-0.648008315,0.088888889,0.589041096,-0.576880867,1,0,0,1.38388305,0,1,0,0,8,
2,0,-0.648008315,0.088888889,0.596868885,-0.576880867,1,0,0,0.995082882,0,1,0,0,8,
10,0,0.777302728,0.05,0.913894325,0.020960379,1,0,0,1.007160161,0,0,1,0,8,
7,0,0.777302728,0.05,0.57925636,0.021698613,1,0,0,1.925520824,0,1,0,0,8,
1,0,-1.615183666,0,0.536203523,-1.251574531,0,0,1,0.425222418,0,1,0,0,8,
9,0,0.777302728,0.05,0.628180039,0.021698613,1,0,0,1.385308669,0,1,0,0,8,
1,0,-1.615183666,0,0.381604697,-1.155733608,0,0,1,0.217241522,0,1,0,0,8,
4,0,-0.648008315,0.088888889,0.649706458,-0.576910931,1,0,0,0.995082882,0,1,0,0,8,
1,0,-2.378743154,0,0.587084149,-1.609666993,0,0,1,0.306381576,0,1,0,0,8,
2,0,-0.851624179,0.05,0.542074364,-1.039293658,1,0,0,-0.130357035,0,1,0,0,8,
13,0,-0.648008315,0.088888889,0.508806262,-0.576910931,1,0,0,1.319083022,0,1,0,0,8,
10,0,-0.648008315,0.088888889,0.624266145,-0.576897826,1,0,0,1.254282994,0,1,0,0,8,
6,0,-0.648008315,0.088888889,0.502935421,-0.576910931,1,0,0,0.995082882,0,1,0,0,8,
1,0,-2.327839188,0,0.622309198,-2.167003277,0,0,1,0.222888478,0,1,0,0,8,
3,0,0.777302728,0.05,0.743639922,0.021698613,1,0,0,1.385308669,0,0,1,0,8,
1,0,-2.276935222,0,0.542074364,-1.764442313,0,0,1,0.227871453,0,1,0,0,8,
14,0,-0.648008315,0.088888889,0.602739726,-0.576897826,1,0,0,1.05988291,0,1,0,0,8,
15,0,-0.648008315,0.088888889,0.502935421,-0.576880867,1,0,0,1.189482966,0,1,0,0,8,
5,0,-0.648008315,0.088888889,0.729941292,-0.576880867,1,0,0,0.541482686,0,0,1,0,8,
8,0,0.777302728,0.05,0.618395303,0.020960379,1,0,0,1.007160161,0,1,0,0,8,
12,0,-0.648008315,0.088888889,0.555772994,-0.576910931,1,0,0,1.319083022,0,1,0,0,8,
1,0,0.777302728,0.05,0.661448141,0.022383972,1,0,0,1.277266238,0,1,0,0,8,
6,0,0.777302728,0.05,0.722113503,0.021698613,1,0,0,0.845096514,0,0,1,0,8,
2,0,0.777302728,0.05,0.776908023,0.021698613,1,0,0,1.97954204,0,0,1,0,8,
8,0,-0.648008315,0.088888889,0.573385519,-0.576910931,1,0,0,1.254282994,0,1,0,0,8,
17,0,-0.648008315,0.088888889,0.559686888,-0.576897826,1,0,0,1.254282994,0,1,0,1,8,
4,0,0.777302728,0.05,0.634050881,0.020960379,1,0,0,2.087584471,0,1,0,0,8,
2,0,-2.684166949,0.016666667,0.522504892,-3.032580459,0,0,1,0.490534224,0,1,0,0,8,
7,0,-0.648008315,0.088888889,0.561643836,-0.576880867,1,0,0,1.189482966,0,1,0,0,8,
3,0,-0.648008315,0.088888889,0.604696673,-0.576880867,1,0,0,1.05988291,0,1,0,0,8,
1,0,-2.378743154,0,0.653620352,-2.65382096,0,0,1,0.253423892,0,1,0,0,8,
1,0,-0.648008315,0.088888889,0.544031311,-0.576897826,1,0,0,0.865482826,0,1,0,0,8,
5,0,0.777302728,0.05,0.97260274,0.023170546,1,0,0,1.115202592,0,0,1,0,8,
1,0,-2.633262983,0,0.780821918,-2.476294554,0,0,1,0.292714386,0,0,1,0,8,
1,1,0.828206694,0,0.518590998,0.796153367,0,0,1,1.452266477,0,1,0,0,8,
1,0,-3.345918504,0,0.520547945,-2.680863315,0,0,1,0.456266396,0,1,0,0,8,
1,0,-1.360663837,0.005555556,0.688845401,-1.367124768,0,0,1,0.134435341,0,0,1,0,8,
1,1,-1.869703495,0,0.416829746,-2.765432725,0,0,1,0.142751565,0,1,0,0,8,
1,0,-3.295014538,0,0.573385519,-3.989431709,0,0,1,0.488802698,0,1,0,0,8,
1,0,-2.633262983,0,0.941291585,-3.002256544,0,0,1,0.260821705,0,0,1,1,8,
1,0,-0.495296418,0,0.589041096,-1.397893748,0,0,1,-1.071933992,0,1,0,0,8,
1,0,0.930014625,0.011111111,0.585127202,-0.169822803,0,0,1,1.925398575,0,1,0,0,8,
12,1,-3.295014538,0.072222222,0.745596869,-2.986183766,1,0,0,0.476058929,0,0,1,0,8,
1,0,-1.767895564,0,0.608610568,-2.513891955,0,0,1,0.174724135,0,1,0,0,8,
1,0,-1.920607461,0,0.559686888,-1.99938982,0,0,1,0.07337801,0,1,0,0,8,
1,1,0.62459083,0,0.383561644,0.552029097,0,0,1,0.648345525,0,1,0,0,8,
1,0,-2.378743154,0,0.720156556,-2.65382096,0,0,1,0.447602069,0,0,1,0,8,
1,0,-2.887782812,0,0.62035225,-3.516019307,0,0,1,0.325079003,0,1,0,0,8,
1,1,-3.447726436,0,0.569471624,-3.803152939,0,0,1,0.491510511,0,1,0,0,8,
1,0,-0.444392452,0,0.500978474,-1.414757614,0,0,1,-1.100230664,0,1,0,0,8,
1,0,-3.345918504,0,0.729941292,-3.864823426,0,0,1,0.481366174,0,0,1,0,8,
4,1,0.420974967,0.066666667,0.594911937,0.237544637,1,0,0,1.261174119,0,1,0,0,8,
1,1,-2.276935222,0.005555556,0.614481409,-2.183793351,0,0,1,0.264755165,0,1,0,0,8,
1,0,0.471878933,0,0.569471624,-0.072200654,0,0,1,2.10397548,0,1,0,1,8,
1,0,0.522782899,0,0.473581213,0.793777822,0,0,1,1.658144281,0,1,0,0,8,
2,0,-1.615183666,0.044444444,0.749510763,-2.483455043,1,0,0,0.061255851,0,0,1,0,8,
1,1,-2.022415393,0,0.348336595,-2.921150668,0,0,1,0.069684176,0,1,0,0,8,
9,1,0.777302728,0.133333333,0.587084149,0.423717246,1,0,0,1.385308669,0,1,0,1,8,
1,0,-3.447726436,0.016666667,0.559686888,-2.435863369,0,0,1,0.503689814,0,1,0,0,8,
1,0,-1.106144008,0.011111111,0.600782779,-1.701262379,0,0,1,0.279253087,0,1,0,0,8,
1,0,-2.887782812,0,0.60665362,-2.532102524,0,0,1,0.339619884,0,1,0,0,8,
1,0,-1.20795194,0.011111111,0.46183953,-1.808751196,0,0,1,0.151430962,0,1,0,0,8,
1,0,-1.258855905,0,0.567514677,-2.105952341,0,0,1,-0.021474507,0,1,0,0,8,
1,1,0.777302728,0,0.549902153,0.423717246,0,0,1,0.629011652,0,1,0,1,8,
2,1,-2.073319359,0.088888889,0.690802348,-1.657088979,1,0,0,0.209744212,0,0,1,0,8,
5,1,0.726398762,0.127777778,0.516634051,0.461177005,1,0,0,0.962125264,0,1,0,0,8,
1,1,0.62459083,0,0.808219178,0.317085519,0,0,1,2.329078851,0,0,1,0,8,
1,0,-1.004336076,0,0.641878669,-0.960904869,0,0,1,0.09851233,0,1,0,1,8,
1,1,-0.698912281,0,0.516634051,-1.29859428,0,0,1,-1.180207362,0,1,0,0,8,
1,0,-1.818799529,0,0.810176125,-1.320985272,0,0,1,0.608490046,0,0,1,0,8,
10,1,0.115551172,0.061111111,0.452054795,-0.222898586,1,0,0,10.04556952,0,1,0,0,8,
1,1,0.115551172,0.061111111,0.4481409,-0.222724682,1,0,0,7.501815991,0,1,0,0,8,
1,0,-2.531455051,0,0.53816047,-2.38788357,0,0,1,0.337661846,0,1,0,0,8,
1,1,0.166455138,0.005555556,0.577299413,-0.243811556,0,0,1,4.198628973,0,1,0,0,7,
1,0,-2.17512729,0.027777778,0.4481409,-2.020288574,0,0,1,0.21923206,0,1,0,0,7,
1,1,0.879110659,0,0.872798434,0.733360903,0,0,1,1.272644348,0,0,1,1,7,
1,0,0.675494796,0,0.681017613,0.503258627,0,0,1,1.469770521,0,0,1,0,7,
1,1,1.286342386,0,0.536203523,1.130284006,0,0,1,1.000323916,0,1,0,1,7,
2,0,0.115551172,0.005555556,0.563600783,-0.304133143,0,0,1,8.591996074,0,1,0,0,7,
1,0,0.064647206,0,0.563600783,-0.004219928,0,0,1,8.862038412,0,1,0,0,7,
1,0,-2.17512729,0.005555556,0.59295499,-2.017932316,0,0,1,0.21923206,0,1,0,0,7,
1,1,0.370071001,0.011111111,0.508806262,-0.177960426,0,0,1,2.569318709,0,1,0,0,7,
1,0,0.726398762,0,1,0.397915384,0,0,1,1.135545856,0,0,1,0,7,
1,0,-0.291680555,0.005555556,0.389432485,-0.463097642,0,0,1,2.642604362,0,1,0,0,7,
1,0,0.777302728,0,0.776908023,0.022383972,0,0,1,1.763457178,0,0,1,0,7,
1,0,0.573686864,0,0.818003914,0.710292337,0,0,1,0.632679281,0,0,1,0,7,
1,0,-2.378743154,0,0.46183953,-2.105729158,0,0,1,0.200466207,0,1,0,0,7,
1,0,-1.513375734,0,0.518590998,-1.951475247,0,0,1,0.204109294,0,1,0,0,7,
1,0,-3.447726436,0,0.653620352,-3.384179588,0,0,1,0.479331208,0,1,0,0,7,
2,1,0.828206694,0.05,0.485322896,0.687754058,1,0,0,1.908574759,0,1,0,0,7,
1,1,-0.59710435,0,0.518590998,-0.883568277,0,0,1,0.306347591,0,1,0,0,7,
1,1,-1.716991598,0.011111111,0.598825832,-1.342919491,0,0,1,0.277728613,0,1,0,0,7,
1,0,-3.345918504,0,0.530332681,-2.481554469,0,0,1,0.431166619,0,1,0,0,7,
1,0,-1.20795194,0,0.663405088,-0.833290259,0,0,1,0.63810014,0,1,0,0,7,
1,0,0.726398762,0.111111111,0.602739726,0.031398726,1,0,0,2.002648815,0,1,0,0,7,
1,0,-0.189872623,0,0.716242661,-0.657675986,0,0,1,-2.796226135,0,0,1,0,7,
1,1,-0.189872623,0,0.947162427,-0.417913842,0,0,1,-1.469301399,0,0,1,0,7,
1,0,-1.258855905,0,0.387475538,-2.50354344,0,0,1,0.14530759,0,1,0,0,7,
1,0,0.26826307,0,0.583170254,0.335484219,0,0,1,1.509524994,0,1,0,0,7,
1,0,-0.34258452,0,0.73776908,-0.181840125,0,0,1,-0.569195088,0,0,1,0,7,
1,0,-2.836878846,0,0.913894325,-2.423383203,0,0,1,0.538137278,0,0,1,0,7,
1,0,-0.902528145,0.011111111,0.493150685,-1.46986711,0,0,1,0.435306169,0,1,0,0,7,
1,0,-2.17512729,0,0.747553816,-2.820701536,0,0,1,0.315757242,0,0,1,0,7,
9,1,1.082726523,0.111111111,0.105675147,1.071178542,1,0,0,0.257662833,1,0,0,0,7,
16,1,1.082726523,0.111111111,0.148727984,1.071082624,1,0,0,0.180097811,1,0,0,0,7,
11,0,1.082726523,0.111111111,0.260273973,1.071133804,1,0,0,0.335227856,1,0,0,0,7,
4,0,1.082726523,0.111111111,0.62035225,1.071178542,1,0,0,0.878183011,0,1,0,0,7,
1,1,-1.055240042,0.011111111,0.526418787,-1.508618159,0,0,1,-0.264374829,0,1,0,0,7,
1,1,-2.073319359,0.011111111,0.499021526,-2.602583726,0,0,1,0.108479271,0,1,0,0,7,
1,0,0.573686864,0,0.522504892,0.943642929,0,0,1,2.755324623,0,1,0,0,7,
17,0,1.082726523,0.111111111,0.679060665,1.071082624,1,0,0,0.412792878,0,0,1,0,7,
1,0,1.082726523,0.111111111,0.792563601,1.071234635,1,0,0,0.723052967,0,0,1,0,7,
1,0,-1.716991598,0,0.643835616,-1.892041317,0,0,1,0.179904217,0,1,0,0,7,
6,0,1.082726523,0.111111111,0.616438356,1.071082624,1,0,0,0.567922922,0,1,0,0,7,
1,0,-2.78597488,0,0.622309198,-2.150437409,0,0,1,0.306813877,0,1,0,0,7,
1,0,-1.767895564,0,0.481409002,-1.876205425,0,0,1,0.008460688,0,1,0,0,7,
18,1,1.082726523,0.111111111,0.47553816,1.071082624,1,0,0,0.4903579,0,1,0,0,7,
15,1,1.082726523,0.111111111,0.589041096,1.071133804,1,0,0,0.529140411,0,1,0,0,7,
14,1,1.082726523,0.111111111,0.242661448,1.071133804,1,0,0,0.218880322,1,0,0,0,7,
5,0,1.082726523,0.111111111,0.338551859,1.071133804,1,0,0,0.684270456,0,1,0,0,7,
20,1,1.082726523,0.111111111,0.587084149,1.071082624,1,0,0,0.4903579,0,1,0,0,7,
1,0,0.471878933,0.005555556,0.786692759,0.480171352,0,0,1,1.748029917,0,0,1,0,7,
10,1,1.082726523,0.111111111,0.780821918,1.071082624,1,0,0,0.8394005,0,0,1,0,7,
7,0,1.082726523,0.111111111,0.622309198,1.071082624,1,0,0,0.723052967,0,1,0,0,7,
3,0,1.082726523,0.111111111,0.520547945,1.071178542,1,0,0,1.304790633,0,1,0,0,7,
19,0,1.082726523,0.111111111,0.256360078,1.071082624,1,0,0,0.257662833,1,0,0,0,7,
1,0,-2.989590743,0.011111111,0.587084149,-2.365527933,0,0,1,0.412328641,0,1,0,0,7,
13,0,1.082726523,0.111111111,0.457925636,1.071082624,1,0,0,0.335227856,0,1,0,0,7,
2,0,1.082726523,0.111111111,0.561643836,1.071082624,1,0,0,1.498703189,0,1,0,0,7,
12,0,1.082726523,0.111111111,0.749510763,1.071082624,1,0,0,0.761835478,0,0,1,0,7,
1,0,-3.295014538,0,0.966731898,-3.422168857,0,0,1,0.425083852,0,0,1,0,7,
8,0,1.082726523,0.111111111,0.639921722,1.071082624,1,0,0,0.4903579,0,1,0,0,7,
21,0,-1.157047974,0.111111111,0.281800391,-0.841469439,1,0,0,-0.168529767,1,0,0,0,7,
1,0,-1.666087632,0,0.547945205,-1.664218641,0,0,1,0.336620672,0,1,0,0,7,
1,0,-2.480551085,0.011111111,0.37964775,-2.961735505,0,0,1,0.243022746,0,1,0,0,7,
1,0,0.471878933,0,0.720156556,0.517720386,0,0,1,2.281948262,0,0,1,0,6,
1,1,-1.106144008,0.011111111,0.442270059,-1.752939162,0,0,1,-0.024439234,0,1,0,0,6,
2,1,-1.055240042,0.011111111,0.469667319,-1.748721022,0,0,1,0.252931276,0,1,0,0,6,
1,0,-1.767895564,0.005555556,0.469667319,-1.653713339,0,0,1,0.174724135,0,1,0,0,6,
11,0,0.522782899,0.055555556,0.653620352,0.42956355,1,0,0,2.059752788,0,1,0,0,6,
2,1,0.319167035,0.016666667,0.573385519,0.406189969,0,0,1,0.216262823,0,1,0,1,6,
1,0,0.064647206,0.005555556,0.563600783,-0.522068793,0,0,1,12.7592131,0,1,0,0,6,
1,0,0.471878933,0,0.632093933,0.180226824,0,0,1,1.748029917,0,1,0,1,6,
1,0,-1.767895564,0.011111111,0.681017613,-2.513891955,0,0,1,0.198476057,0,0,1,0,6,
1,1,-1.513375734,0,0.722113503,-2.180788085,0,0,1,0.509321086,0,0,1,0,6,
1,0,-0.59710435,0,0.563600783,-0.883568277,0,0,1,0.37667192,0,1,0,0,6,
1,0,0.726398762,0,0.602739726,0.031398726,0,0,1,1.019932128,0,1,0,0,6,
1,1,-0.749816247,0.011111111,0.59295499,-1.11858469,0,0,1,0.019948386,0,1,0,0,6,
1,0,0.370071001,0.172222222,0.616438356,0.186554259,1,0,0,1.2077169,0,1,0,0,6,
8,0,0.115551172,0.061111111,0.598825832,-0.758212308,1,0,0,14.04289649,0,1,0,0,6,
1,0,0.62459083,0.005555556,0.628180039,0.214872679,0,0,1,2.665225516,0,1,0,0,6,
1,1,0.370071001,0.005555556,0.645792564,-0.17768523,0,0,1,1.321183717,0,1,0,0,6,
1,1,0.573686864,0,0.659491194,0.706493468,0,0,1,1.071847283,0,1,0,0,6,
8,1,0.217359104,0.055555556,0.342465753,-0.715853277,1,0,0,5.726760065,0,1,0,0,6,
3,0,0.522782899,0.061111111,0.477495108,-0.047135238,1,0,0,3.34490001,0,1,0,0,6,
5,0,0.675494796,0.061111111,0.536203523,0.673877298,1,0,0,1.967075078,0,1,0,0,6,
6,0,0.879110659,0.061111111,0.57925636,0.096662652,1,0,0,1.845826038,0,1,0,0,6,
1,0,0.675494796,0.061111111,0.575342466,0.673670446,1,0,0,2.091401217,0,1,0,0,6,
9,0,0.879110659,0.061111111,0.802348337,0.096662652,1,0,0,1.893591179,0,0,1,0,6,
1,0,0.166455138,0,0.581213307,-0.247702522,0,0,1,5.964477016,0,1,0,0,6,
2,0,-0.240776589,0.077777778,0.645792564,-0.183002995,1,0,0,0.062122593,0,1,0,0,6,
4,0,0.879110659,0.061111111,0.62035225,0.095223452,1,0,0,2.227947164,0,1,0,0,6,
2,0,0.879110659,0.061111111,0.559686888,0.093862844,1,0,0,1.941356319,0,1,0,0,6,
1,0,-1.818799529,0.011111111,0.4481409,-2.255187404,0,0,1,0.21600833,0,1,0,0,6,
7,0,0.522782899,0.061111111,0.610567515,-0.047135238,1,0,0,3.264578308,0,1,0,0,6,
12,0,-1.157047974,0.061111111,0.442270059,-2.626527826,1,0,0,0.121801693,0,1,0,0,6,
1,1,-2.327839188,0.033333333,0.655577299,-2.974657846,1,0,0,0.295042792,0,1,0,0,6,
6,0,-1.157047974,0.061111111,0.426614481,-2.624107956,1,0,0,0.085510261,0,1,0,0,6,
7,0,-1.157047974,0.061111111,0.659491194,-2.635150647,1,0,0,0.230675991,0,1,0,0,6,
2,0,-1.157047974,0.061111111,0.604696673,-2.626527826,1,0,0,0.158093126,0,1,0,0,6,
4,0,-1.157047974,0.061111111,0.68297456,-2.635150647,1,0,0,0.085510261,0,0,1,0,6,
10,0,-1.157047974,0.061111111,0.598825832,-2.635150647,1,0,0,0.158093126,0,1,0,0,6,
5,0,-1.157047974,0.061111111,0.495107632,-2.630808995,1,0,0,0.158093126,0,1,0,0,6,
3,0,-1.157047974,0.061111111,0.46183953,-2.626527826,1,0,0,0.158093126,0,1,0,0,6,
4,0,-1.258855905,0.044444444,0.655577299,-1.386148371,1,0,0,0.14530759,0,1,0,0,6,
11,0,-1.157047974,0.061111111,0.440313112,-2.626527826,1,0,0,0.121801693,0,1,0,0,6,
5,1,-2.327839188,0.033333333,0.587084149,-2.974657846,1,0,0,0.295042792,0,1,0,0,6,
9,0,-1.157047974,0.061111111,0.465753425,-2.626527826,1,0,0,0.266967423,0,1,0,0,6,
8,0,-1.157047974,0.061111111,0.487279843,-2.635150647,1,0,0,0.158093126,0,1,0,0,6,
2,1,-2.327839188,0.033333333,0.612524462,-2.974657846,1,0,0,0.403274264,0,1,0,0,6,
1,0,-1.157047974,0.061111111,0.397260274,-2.635150647,1,0,0,0.158093126,0,1,0,0,6,
1,1,-1.666087632,0.011111111,0.483365949,-1.752196795,0,0,1,0.235807446,0,1,0,0,6,
1,0,-2.938686778,0.005555556,0.536203523,-2.696474309,0,0,1,0.548072039,0,1,0,0,6,
2,0,-2.17512729,0.011111111,0.530332681,-2.207399144,0,0,1,0.605332788,0,1,0,0,6,
1,0,0.217359104,0,0.866927593,0.172778903,0,0,1,1.28348596,0,0,1,0,6,
1,0,0.420974967,0,0.761252446,0.369216825,0,0,1,3.555344323,0,0,1,0,6,
1,0,-2.327839188,0,0.52446184,-2.535696973,0,0,1,0.186811321,0,1,0,0,6,
1,1,-2.429647119,0,0.587084149,-3.257198152,0,0,1,0.213548922,0,1,0,0,6,
4,0,0.217359104,0.061111111,0.516634051,-0.198250092,1,0,0,3.408530097,0,1,0,0,6,
1,0,-1.462471769,0,0.459882583,-1.679384015,0,0,1,0.498336641,0,1,0,0,6,
12,0,0.217359104,0.061111111,0.769080235,-0.198250092,1,0,0,3.408530097,0,0,1,0,6,
8,0,0.217359104,0.061111111,0.68297456,-0.198818825,1,0,0,3.022158436,0,0,1,0,6,
1,0,-1.818799529,0,0.637964775,-2.116744643,0,0,1,0.192921171,0,1,0,0,6,
3,1,0.115551172,0.066666667,0.771037182,0.262193706,1,0,0,4.23127574,0,0,1,0,6,
2,0,0.217359104,0.061111111,0.53816047,-0.198818825,1,0,0,5.726760065,0,1,0,0,6,
9,0,0.217359104,0.061111111,0.583170254,-0.198818825,1,0,0,5.340388404,0,1,0,0,6,
1,0,0.26826307,0,0.59295499,0.264747476,0,0,1,-0.368813418,0,1,0,1,6,
1,0,-1.258855905,0,0.735812133,-1.212994313,0,0,1,0.445515365,0,0,1,0,6,
1,0,-2.17512729,0,0.62035225,-2.017848497,0,0,1,0.277147169,0,1,0,0,6,
1,1,0.26826307,0,0.520547945,-0.690645019,0,0,1,6.205371022,0,1,0,0,6,
10,0,0.217359104,0.061111111,0.743639922,-0.198818825,1,0,0,2.828972605,0,0,1,0,6,
1,0,0.930014625,0,0.569471624,1.184125762,0,0,1,1.383589715,0,1,0,0,6,
1,1,1.082726523,0,0.68297456,0.713056656,0,0,1,1.304790633,0,0,1,0,6,
1,1,-1.666087632,0,0.358121331,-0.990763215,0,0,1,0.336620672,0,1,0,0,6,
1,0,0.930014625,0,0.667318982,-0.164726643,0,0,1,1.51904193,0,0,1,0,5,
4,0,-1.004336076,0.038888889,0.444227006,-1.427624185,1,0,0,0.432989483,0,1,0,0,5,
1,0,0.166455138,0.011111111,0.790606654,0.06358761,0,0,1,4.198628973,0,0,1,0,5,
1,0,0.930014625,0,0.450097847,0.389623851,0,0,1,1.699644883,0,1,0,0,5,
6,0,0.573686864,0.066666667,0.594911937,0.713581081,1,0,0,1.14504195,0,1,0,0,5,
3,0,0.573686864,0.066666667,0.802348337,0.713616888,1,0,0,0.998652616,0,0,1,0,5,
1,0,0.217359104,0,0.583170254,-0.198818825,0,0,1,3.794901758,0,1,0,0,5,
1,0,-1.818799529,0.005555556,0.549902153,-2.514735088,0,0,1,0.308356969,0,1,0,0,5,
1,0,-0.546200384,0,0.688845401,-1.026916061,0,0,1,-0.818276665,0,0,1,0,5,
1,0,0.522782899,0.005555556,0.573385519,0.429501854,0,0,1,-1.313758669,0,1,0,0,5,
1,0,-1.462471769,0,0.416829746,-2.13681007,0,0,1,0.728035002,0,1,0,0,5,
1,0,-0.495296418,0.005555556,1,-0.234639421,0,0,1,-0.478477572,0,0,1,1,5,
1,0,-1.258855905,0,0.485322896,-1.397882601,0,0,1,-0.088187346,0,1,0,0,5,
8,1,-3.244110573,0.066666667,0.479452055,-3.01704464,1,0,0,0.405866458,0,1,0,0,5,
6,0,-1.513375734,0.055555556,0.42074364,-2.625315509,1,0,0,0.481574559,0,1,0,0,5,
1,0,-0.393488486,0,0.389432485,-1.232218627,0,0,1,-1.562707329,0,1,0,0,5,
1,0,0.420974967,0,0.559686888,0.23752013,0,0,1,0.064215752,0,1,0,0,5,
1,0,-2.327839188,0.011111111,0.471624266,-2.478537789,0,0,1,0.277004214,0,1,0,0,5,
3,0,-1.513375734,0.055555556,0.479452055,-2.628355315,1,0,0,0.453828033,0,1,0,0,5,
1,0,-1.513375734,0.055555556,0.502935421,-2.625315509,1,0,0,0.120869715,0,1,0,0,5,
1,0,-0.546200384,0,0.557729941,-1.24159335,0,0,1,-1.587059886,0,1,0,0,5,
1,0,0.166455138,0,0.722113503,-0.161775273,0,0,1,4.198628973,0,0,1,0,5,
1,0,0.726398762,0,0.57925636,0.032566148,0,0,1,1.540193904,0,1,0,0,5,
1,0,-1.513375734,0,0.573385519,-1.951542783,0,0,1,0.231855821,0,1,0,0,5,
1,1,-3.142302641,0,0.577299413,-3.44744242,0,0,1,0.392289989,0,1,0,0,5,
2,0,-2.022415393,0.011111111,0.242661448,-2.083879829,0,0,1,0.381125483,1,0,0,0,5,
1,0,-3.244110573,0,0.720156556,-3.356844083,0,0,1,0.405866458,0,0,1,0,5,
1,0,0.522782899,0.033333333,0.575342466,0.404110398,1,0,0,2.862969802,0,1,0,0,5,
2,0,0.930014625,0.2,0.653620352,0.516752104,1,0,0,0.074218302,0,1,0,0,5,
11,0,0.930014625,0.2,0.510763209,0.516892833,1,0,0,-0.15153539,0,1,0,0,5,
1,0,-1.666087632,0.011111111,0.39334638,-2.176966857,0,0,1,0.286214059,0,1,0,0,5,
1,0,-0.291680555,0,0.412915851,-0.055478615,0,0,1,1.77882989,0,1,0,0,5,
1,0,-0.189872623,0,0.52446184,-0.958331173,0,0,1,-2.796226135,0,1,0,0,5,
1,1,0.370071001,0,0.667318982,-0.177416164,0,0,1,2.909719161,0,0,1,0,5,
4,0,0.930014625,0.2,0.587084149,0.516892833,1,0,0,1.51904193,0,1,0,1,5,
1,0,-0.444392452,0,0.753424658,-0.252945747,0,0,1,-1.76166608,0,0,1,1,5,
2,0,-2.226031256,0.05,0.702544031,-1.803449511,0,1,0,0.270809479,0,0,1,0,5,
1,0,-1.411567803,0,0.446183953,-2.640188823,0,0,1,0.010596455,0,1,0,0,5,
1,1,-1.055240042,0.011111111,0.477495108,-1.748721022,0,0,1,0.133552944,0,1,0,0,5,
1,0,0.420974967,0.044444444,0.473581213,0.185178306,1,0,0,2.857118609,0,1,0,0,5,
1,0,-2.226031256,0,0.583170254,-1.976947602,0,0,1,0.251945903,0,1,0,0,5,
